studyid,workflowid,groupid,numerator,denominator,metric,score,flag,snapshot_date
AA-AA-000-0000,kri0003,133,0,798,0,-2.88119443050758,0,2011-03-01
AA-AA-000-0000,kri0003,69,8,5410,0.00147874306839187,-2.82653472319059,0,2011-03-01
AA-AA-000-0000,kri0003,59,5,3766,0.00132766861391397,-2.81177252950757,0,2011-03-01
AA-AA-000-0000,kri0003,46,0,738,0,-2.79351755309816,0,2011-03-01
AA-AA-000-0000,kri0003,12,0,723,0,-2.77092992116829,0,2011-03-01
AA-AA-000-0000,kri0003,188,0,714,0,-2.75724107832607,0,2011-03-01
AA-AA-000-0000,kri0003,33,0,713,0,-2.75571366965615,0,2011-03-01
AA-AA-000-0000,kri0003,124,0,704,0,-2.74190832673982,0,2011-03-01
AA-AA-000-0000,kri0003,42,0,702,0,-2.73882600187481,0,2011-03-01
AA-AA-000-0000,kri0003,80,2,1865,0.00107238605898123,-2.57633853503354,0,2011-03-01
AA-AA-000-0000,kri0003,48,0,595,0,-2.56548510723962,0,2011-03-01
AA-AA-000-0000,kri0003,113,5,3137,0.0015938795027096,-2.35405451437409,0,2011-03-01
AA-AA-000-0000,kri0003,147,2,1593,0.00125549278091651,-2.28747099593309,0,2011-03-01
AA-AA-000-0000,kri0003,115,0,421,0,-2.23754802267008,0,2011-03-01
AA-AA-000-0000,kri0003,15,1,1038,0.000963391136801541,-2.22652675447911,0,2011-03-01
AA-AA-000-0000,kri0003,61,15,7639,0.00196360780206833,-2.11865836926988,0,2011-03-01
AA-AA-000-0000,kri0003,70,2,1430,0.0013986013986014,-2.0978062238325,0,2011-03-01
AA-AA-000-0000,kri0003,57,2,1413,0.00141542816702052,-2.07718486967643,0,2011-03-01
AA-AA-000-0000,kri0003,164,2,1402,0.0014265335235378,-2.06375052151383,0,2011-03-01
AA-AA-000-0000,kri0003,141,13,6494,0.00200184785956267,-2.03559315919422,0,2011-03-01
AA-AA-000-0000,kri0003,151,1,892,0.00112107623318386,-2.0106590815547,0,2011-03-01
AA-AA-000-0000,kri0003,103,1,876,0.00114155251141553,-1.98558639360274,0,2011-03-01
AA-AA-000-0000,kri0003,89,0,261,0,-1.85216130534564,0,2011-03-01
AA-AA-000-0000,kri0003,126,1,792,0.00126262626262626,-1.84859378285196,0,2011-03-01
AA-AA-000-0000,kri0003,137,1,781,0.00128040973111396,-1.82993457095164,0,2011-03-01
AA-AA-000-0000,kri0003,152,3,1636,0.00183374083129584,-1.81403476056443,0,2011-03-01
AA-AA-000-0000,kri0003,72,1,744,0.00134408602150538,-1.76582786051389,0,2011-03-01
AA-AA-000-0000,kri0003,18,1,721,0.0013869625520111,-1.72487577725174,0,2011-03-01
AA-AA-000-0000,kri0003,139,54,27224,0.00198354393182486,-1.72043850421107,0,2011-03-01
AA-AA-000-0000,kri0003,123,1,705,0.00141843971631206,-1.69585883767383,0,2011-03-01
AA-AA-000-0000,kri0003,85,11,4826,0.00227932034811438,-1.60716144280391,0,2011-03-01
AA-AA-000-0000,kri0003,144,3,1432,0.00209497206703911,-1.56805185822056,0,2011-03-01
AA-AA-000-0000,kri0003,64,3,1425,0.00210526315789474,-1.55918622440293,0,2011-03-01
AA-AA-000-0000,kri0003,148,3,1411,0.00212615166548547,-1.54136263541286,0,2011-03-01
AA-AA-000-0000,kri0003,32,3,1403,0.00213827512473272,-1.53112179731294,0,2011-03-01
AA-AA-000-0000,kri0003,47,4,1772,0.00225733634311512,-1.50230919491568,0,2011-03-01
AA-AA-000-0000,kri0003,86,20,8331,0.0024006721882127,-1.32466732641366,0,2011-03-01
AA-AA-000-0000,kri0003,52,2,876,0.00228310502283105,-1.31192028462196,0,2011-03-01
AA-AA-000-0000,kri0003,130,4,1588,0.00251889168765743,-1.28651634279359,0,2011-03-01
AA-AA-000-0000,kri0003,51,10,3831,0.00261028452101279,-1.2151191113399,0,2011-03-01
AA-AA-000-0000,kri0003,166,19,7598,0.00250065806791261,-1.18817435547517,0,2011-03-01
AA-AA-000-0000,kri0003,19,4,1501,0.00266489007328448,-1.17824573462981,0,2011-03-01
AA-AA-000-0000,kri0003,180,2,780,0.00256410256410256,-1.14217617488415,0,2011-03-01
AA-AA-000-0000,kri0003,146,14,5330,0.0026266416510319,-1.1227750350047,0,2011-03-01
AA-AA-000-0000,kri0003,28,4,1440,0.00277777777777778,-1.09963211089581,0,2011-03-01
AA-AA-000-0000,kri0003,131,14,5246,0.00266869996187572,-1.07107570857503,0,2011-03-01
AA-AA-000-0000,kri0003,155,4,1404,0.00284900284900285,-1.05211443696618,0,2011-03-01
AA-AA-000-0000,kri0003,22,2,713,0.00280504908835905,-1.0147529941635,0,2011-03-01
AA-AA-000-0000,kri0003,149,6,1999,0.00300150075037519,-0.931463797054732,0,2011-03-01
AA-AA-000-0000,kri0003,157,9,2955,0.00304568527918782,-0.819284722546487,0,2011-03-01
AA-AA-000-0000,kri0003,29,8,2589,0.00308999613750483,-0.813418549774033,0,2011-03-01
AA-AA-000-0000,kri0003,138,10,3252,0.0030750307503075,-0.761706102534979,0,2011-03-01
AA-AA-000-0000,kri0003,44,3,863,0.00347624565469293,-0.715623808658677,0,2011-03-01
AA-AA-000-0000,kri0003,187,12,3910,0.0030690537084399,-0.698043443476069,0,2011-03-01
AA-AA-000-0000,kri0003,30,13,4274,0.0030416471689284,-0.689407969484832,0,2011-03-01
AA-AA-000-0000,kri0003,98,5,1420,0.00352112676056338,-0.631001796503342,0,2011-03-01
AA-AA-000-0000,kri0003,10,22,7704,0.00285565939771547,-0.599246383465852,0,2011-03-01
AA-AA-000-0000,kri0003,112,6,1691,0.00354819633353046,-0.573422353851534,0,2011-03-01
AA-AA-000-0000,kri0003,190,8,2314,0.00345721694036301,-0.541844600013911,0,2011-03-01
AA-AA-000-0000,kri0003,83,11,3320,0.00331325301204819,-0.519435567865633,0,2011-03-01
AA-AA-000-0000,kri0003,41,3,709,0.00423131170662906,-0.416390989810107,0,2011-03-01
AA-AA-000-0000,kri0003,77,21,6678,0.00314465408805031,-0.271211668010223,0,2011-03-01
AA-AA-000-0000,kri0003,179,7,1755,0.00398860398860399,-0.270520876200483,0,2011-03-01
AA-AA-000-0000,kri0003,109,4,881,0.00454029511918275,-0.234930056210657,0,2011-03-01
AA-AA-000-0000,kri0003,71,14,3968,0.00352822580645161,-0.197996045883686,0,2011-03-01
AA-AA-000-0000,kri0003,23,7,1600,0.004375,-0.0728787859613818,0,2011-03-01
AA-AA-000-0000,kri0003,87,4,788,0.0050761421319797,-0.0542378687278199,0,2011-03-01
AA-AA-000-0000,kri0003,43,42,15054,0.00278995615783181,-0.0530725211121251,0,2011-03-01
AA-AA-000-0000,kri0003,181,4,783,0.00510855683269476,-0.0440886831075855,0,2011-03-01
AA-AA-000-0000,kri0003,17,18,5116,0.00351837372947615,-0.00878941469274094,0,2011-03-01
AA-AA-000-0000,kri0003,34,11,2628,0.00418569254185693,0.106202073341721,0,2011-03-01
AA-AA-000-0000,kri0003,76,23,6675,0.00344569288389513,0.156077554669988,0,2011-03-01
AA-AA-000-0000,kri0003,162,7,1430,0.0048951048951049,0.160807842733067,0,2011-03-01
AA-AA-000-0000,kri0003,7,16,4146,0.00385914134105162,0.184092753668353,0,2011-03-01
AA-AA-000-0000,kri0003,65,5,885,0.00564971751412429,0.229349298190668,0,2011-03-01
AA-AA-000-0000,kri0003,143,37,12044,0.00307206908003985,0.250475964500547,0,2011-03-01
AA-AA-000-0000,kri0003,8,38,12417,0.00306032052830797,0.269343570966661,0,2011-03-01
AA-AA-000-0000,kri0003,62,36,11546,0.00311796293088516,0.282489233448445,0,2011-03-01
AA-AA-000-0000,kri0003,160,11,2417,0.00455109640049648,0.321004702197759,0,2011-03-01
AA-AA-000-0000,kri0003,49,13,2884,0.00450762829403606,0.444074899919034,0,2011-03-01
AA-AA-000-0000,kri0003,135,12,2480,0.00483870967741936,0.556406812267067,0,2011-03-01
AA-AA-000-0000,kri0003,107,8,1414,0.00565770862800566,0.557581053970275,0,2011-03-01
AA-AA-000-0000,kri0003,20,5,720,0.00694444444444444,0.572642721855567,0,2011-03-01
AA-AA-000-0000,kri0003,150,9,1647,0.00546448087431694,0.58346358680883,0,2011-03-01
AA-AA-000-0000,kri0003,171,5,715,0.00699300699300699,0.58392562749085,0,2011-03-01
AA-AA-000-0000,kri0003,6,5,709,0.00705218617771509,0.59754334241993,0,2011-03-01
AA-AA-000-0000,kri0003,60,12,2394,0.0050125313283208,0.647562087757861,0,2011-03-01
AA-AA-000-0000,kri0003,13,18,4157,0.00433004570603801,0.669509722229107,0,2011-03-01
AA-AA-000-0000,kri0003,168,6,819,0.00732600732600733,0.805627739736162,0,2011-03-01
AA-AA-000-0000,kri0003,39,12,2175,0.00551724137931034,0.891254016101045,0,2011-03-01
AA-AA-000-0000,kri0003,174,19,3944,0.00481744421906694,1.07714487439948,0,2011-03-01
AA-AA-000-0000,kri0003,54,28,6790,0.00412371134020619,1.10288893545539,0,2011-03-01
AA-AA-000-0000,kri0003,101,7,869,0.00805523590333717,1.11962215503645,0,2011-03-01
AA-AA-000-0000,kri0003,170,39,10298,0.00378714313458924,1.31338283078494,0,2011-03-01
AA-AA-000-0000,kri0003,26,8,967,0.00827300930713547,1.31589511207747,0,2011-03-01
AA-AA-000-0000,kri0003,165,5,441,0.0113378684807256,1.32099206998099,0,2011-03-01
AA-AA-000-0000,kri0003,182,4,269,0.0148698884758364,1.44785398674299,0,2011-03-01
AA-AA-000-0000,kri0003,16,7,714,0.00980392156862745,1.46653503369706,0,2011-03-01
AA-AA-000-0000,kri0003,140,76,24846,0.00305884246961281,1.59482594637925,0,2011-03-01
AA-AA-000-0000,kri0003,104,17,2791,0.00609100680759584,1.6182550586835,0,2011-03-01
AA-AA-000-0000,kri0003,84,15,2214,0.00677506775067751,1.71448968162521,0,2011-03-01
AA-AA-000-0000,kri0003,3,9,951,0.00946372239747634,1.72368157112477,0,2011-03-01
AA-AA-000-0000,kri0003,172,43,10816,0.00397559171597633,1.7349625540185,0,2011-03-01
AA-AA-000-0000,kri0003,9,9,892,0.0100896860986547,1.84708974125302,0,2011-03-01
AA-AA-000-0000,kri0003,40,9,891,0.0101010101010101,1.84923462960023,0,2011-03-01
AA-AA-000-0000,kri0003,111,9,862,0.0104408352668213,1.91225550059121,0,2011-03-01
AA-AA-000-0000,kri0003,67,22,3573,0.0061572907920515,2.0946454034987,0,2011-03-01
AA-AA-000-0000,kri0003,53,8,608,0.0131578947368421,2.15276940205362,0,2011-03-01
AA-AA-000-0000,kri0003,96,14,1603,0.00873362445414847,2.2381714925889,0,2011-03-01
AA-AA-000-0000,kri0003,122,27,4721,0.00571912730353739,2.25124982946619,0,2011-03-01
AA-AA-000-0000,kri0003,11,24,3861,0.00621600621600622,2.29532290677986,0,2011-03-01
AA-AA-000-0000,kri0003,189,51,12380,0.00411954765751212,2.30187056249023,0,2011-03-01
AA-AA-000-0000,kri0003,35,18,2314,0.00777873811581677,2.40295393000347,0,2011-03-01
AA-AA-000-0000,kri0003,136,10,800,0.0125,2.42169163174522,0,2011-03-01
AA-AA-000-0000,kri0003,50,19,2425,0.00783505154639175,2.5295364655311,0,2011-03-01
AA-AA-000-0000,kri0003,25,15,1573,0.00953591862682772,2.57724164265602,0,2011-03-01
AA-AA-000-0000,kri0003,119,15,1570,0.00955414012738853,2.58186859430873,0,2011-03-01
AA-AA-000-0000,kri0003,116,12,1021,0.0117531831537708,2.62489558673227,0,2011-03-01
AA-AA-000-0000,kri0003,31,11,858,0.0128205128205128,2.64042370614375,0,2011-03-01
AA-AA-000-0000,kri0003,153,21,2758,0.00761421319796954,2.6531169238563,0,2011-03-01
AA-AA-000-0000,kri0003,158,11,744,0.0147849462365591,2.91799102020664,0,2011-03-01
AA-AA-000-0000,kri0003,63,25,3163,0.00790388871324692,3.16185108386742,0,2011-03-01
AA-AA-000-0000,kri0003,134,26,3240,0.00802469135802469,3.30676434845619,0,2011-03-01
AA-AA-000-0000,kri0003,36,14,883,0.0158550396375991,3.57690748840528,0,2011-03-01
AA-AA-000-0000,kri0003,185,15,937,0.016008537886873,3.76293159455489,0,2011-03-01
AA-AA-000-0000,kri0003,75,28,3179,0.00880780119534445,3.80247397647623,0,2011-03-01
AA-AA-000-0000,kri0004,173,22,10665,0.00206282231598687,6.39619469481929,1,2011-03-01
AA-AA-000-0000,kri0004,94,0,12475,0,-2.90817718371321,0,2011-03-01
AA-AA-000-0000,kri0004,170,0,10298,0,-2.72200679928278,0,2011-03-01
AA-AA-000-0000,kri0004,139,2,27224,7.34645900675874e-05,-2.31114036179725,0,2011-03-01
AA-AA-000-0000,kri0004,131,0,5246,0,-2.15694623576346,0,2011-03-01
AA-AA-000-0000,kri0004,118,0,4892,0,-2.10558282122599,0,2011-03-01
AA-AA-000-0000,kri0004,85,0,4826,0,-2.09573956226813,0,2011-03-01
AA-AA-000-0000,kri0004,91,0,4722,0,-2.08004842286568,0,2011-03-01
AA-AA-000-0000,kri0004,4,0,4187,0,-1.99552937632158,0,2011-03-01
AA-AA-000-0000,kri0004,71,0,3968,0,-1.95888776092749,0,2011-03-01
AA-AA-000-0000,kri0004,167,0,3918,0,-1.95033731010805,0,2011-03-01
AA-AA-000-0000,kri0004,59,0,3766,0,-1.92389666965847,0,2011-03-01
AA-AA-000-0000,kri0004,83,0,3320,0,-1.84203286196732,0,2011-03-01
AA-AA-000-0000,kri0004,138,0,3252,0,-1.8289294342961,0,2011-03-01
AA-AA-000-0000,kri0004,121,0,3171,0,-1.81308455373188,0,2011-03-01
AA-AA-000-0000,kri0004,113,0,3137,0,-1.80635459816613,0,2011-03-01
AA-AA-000-0000,kri0004,62,1,11546,8.66100814134765e-05,-1.80020660994889,0,2011-03-01
AA-AA-000-0000,kri0004,29,0,2589,0,-1.69059137212094,0,2011-03-01
AA-AA-000-0000,kri0004,135,0,2480,0,-1.66569123769213,0,2011-03-01
AA-AA-000-0000,kri0004,160,0,2417,0,-1.65097106890596,0,2011-03-01
AA-AA-000-0000,kri0004,60,0,2394,0,-1.64553444638278,0,2011-03-01
AA-AA-000-0000,kri0004,190,0,2314,0,-1.62635355567465,0,2011-03-01
AA-AA-000-0000,kri0004,35,0,2314,0,-1.62635355567465,0,2011-03-01
AA-AA-000-0000,kri0004,127,0,2256,0,-1.6121740880455,0,2011-03-01
AA-AA-000-0000,kri0004,149,0,1999,0,-1.5462937296027,0,2011-03-01
AA-AA-000-0000,kri0004,106,0,1832,0,-1.50045178651256,0,2011-03-01
AA-AA-000-0000,kri0004,47,0,1772,0,-1.48331432168804,0,2011-03-01
AA-AA-000-0000,kri0004,112,0,1691,0,-1.4595648079219,0,2011-03-01
AA-AA-000-0000,kri0004,150,0,1647,0,-1.4463502875133,0,2011-03-01
AA-AA-000-0000,kri0004,152,0,1636,0,-1.44301060637301,0,2011-03-01
AA-AA-000-0000,kri0004,86,1,8331,0.000120033609410635,-1.44033560228872,0,2011-03-01
AA-AA-000-0000,kri0004,96,0,1603,0,-1.43290244974501,0,2011-03-01
AA-AA-000-0000,kri0004,23,0,1600,0,-1.43197679138502,0,2011-03-01
AA-AA-000-0000,kri0004,147,0,1593,0,-1.42981249184698,0,2011-03-01
AA-AA-000-0000,kri0004,27,0,1590,0,-1.42888302776917,0,2011-03-01
AA-AA-000-0000,kri0004,130,0,1588,0,-1.42826274669302,0,2011-03-01
AA-AA-000-0000,kri0004,119,0,1570,0,-1.42265705120847,0,2011-03-01
AA-AA-000-0000,kri0004,19,0,1501,0,-1.40076985158273,0,2011-03-01
AA-AA-000-0000,kri0004,97,0,1488,0,-1.39657278852242,0,2011-03-01
AA-AA-000-0000,kri0004,144,0,1432,0,-1.37821325798687,0,2011-03-01
AA-AA-000-0000,kri0004,64,0,1425,0,-1.37588544522248,0,2011-03-01
AA-AA-000-0000,kri0004,98,0,1420,0,-1.37421813214008,0,2011-03-01
AA-AA-000-0000,kri0004,107,0,1414,0,-1.37221227243647,0,2011-03-01
AA-AA-000-0000,kri0004,57,0,1413,0,-1.37187742075095,0,2011-03-01
AA-AA-000-0000,kri0004,148,0,1411,0,-1.37120725140354,0,2011-03-01
AA-AA-000-0000,kri0004,155,0,1404,0,-1.36885674675036,0,2011-03-01
AA-AA-000-0000,kri0004,32,0,1403,0,-1.36852033418437,0,2011-03-01
AA-AA-000-0000,kri0004,164,0,1402,0,-1.36818376451777,0,2011-03-01
AA-AA-000-0000,kri0004,166,1,7598,0.000131613582521716,-1.34445312159556,0,2011-03-01
AA-AA-000-0000,kri0004,58,1,6617,0.000151125887864591,-1.20491916673506,0,2011-03-01
AA-AA-000-0000,kri0004,8,2,12417,0.000161069501489893,-1.20340017270987,0,2011-03-01
AA-AA-000-0000,kri0004,151,0,892,0,-1.17057257417079,0,2011-03-01
AA-AA-000-0000,kri0004,40,0,891,0,-1.17011970474782,0,2011-03-01
AA-AA-000-0000,kri0004,65,0,885,0,-1.1673954722887,0,2011-03-01
AA-AA-000-0000,kri0004,36,0,883,0,-1.16648470707778,0,2011-03-01
AA-AA-000-0000,kri0004,109,0,881,0,-1.16557258960646,0,2011-03-01
AA-AA-000-0000,kri0004,52,0,876,0,-1.16328634634648,0,2011-03-01
AA-AA-000-0000,kri0004,168,0,819,0,-1.13659716421225,0,2011-03-01
AA-AA-000-0000,kri0004,136,0,800,0,-1.12743103175575,0,2011-03-01
AA-AA-000-0000,kri0004,133,0,798,0,-1.12645791284331,0,2011-03-01
AA-AA-000-0000,kri0004,87,0,788,0,-1.12156820153779,0,2011-03-01
AA-AA-000-0000,kri0004,137,0,781,0,-1.11812116883931,0,2011-03-01
AA-AA-000-0000,kri0004,180,0,780,0,-1.11762708570547,0,2011-03-01
AA-AA-000-0000,kri0004,46,0,738,0,-1.09648948726519,0,2011-03-01
AA-AA-000-0000,kri0004,18,0,721,0,-1.08770971665322,0,2011-03-01
AA-AA-000-0000,kri0004,171,0,715,0,-1.08457861990808,0,2011-03-01
AA-AA-000-0000,kri0004,16,0,714,0,-1.08405509901434,0,2011-03-01
AA-AA-000-0000,kri0004,22,0,713,0,-1.08353109761648,0,2011-03-01
AA-AA-000-0000,kri0004,33,0,713,0,-1.08353109761648,0,2011-03-01
AA-AA-000-0000,kri0004,41,0,709,0,-1.08143026460376,0,2011-03-01
AA-AA-000-0000,kri0004,6,0,709,0,-1.08143026460376,0,2011-03-01
AA-AA-000-0000,kri0004,123,0,705,0,-1.07932165350084,0,2011-03-01
AA-AA-000-0000,kri0004,124,0,704,0,-1.07879327684757,0,2011-03-01
AA-AA-000-0000,kri0004,42,0,702,0,-1.07773504682426,0,2011-03-01
AA-AA-000-0000,kri0004,53,0,608,0,-1.02559141541501,0,2011-03-01
AA-AA-000-0000,kri0004,48,0,595,0,-1.01797306501438,0,2011-03-01
AA-AA-000-0000,kri0004,69,1,5410,0.000184842883548983,-1.01060763224141,0,2011-03-01
AA-AA-000-0000,kri0004,146,1,5330,0.000187617260787993,-0.996638527766373,0,2011-03-01
AA-AA-000-0000,kri0004,115,0,421,0,-0.903462071278193,0,2011-03-01
AA-AA-000-0000,kri0004,182,0,269,0,-0.774110900382877,0,2011-03-01
AA-AA-000-0000,kri0004,13,1,4157,0.000240558094779889,-0.771368579568557,0,2011-03-01
AA-AA-000-0000,kri0004,89,0,261,0,-0.766090415080002,0,2011-03-01
AA-AA-000-0000,kri0004,187,1,3910,0.000255754475703325,-0.718025545265417,0,2011-03-01
AA-AA-000-0000,kri0004,11,1,3861,0.000259000259000259,-0.707146268325089,0,2011-03-01
AA-AA-000-0000,kri0004,51,1,3831,0.000261028452101279,-0.700434524721077,0,2011-03-01
AA-AA-000-0000,kri0004,92,1,3734,0.000267809319764328,-0.678460998950709,0,2011-03-01
AA-AA-000-0000,kri0004,134,1,3240,0.000308641975308642,-0.559405434099288,0,2011-03-01
AA-AA-000-0000,kri0004,54,2,6790,0.000294550810014728,-0.492387794899877,0,2011-03-01
AA-AA-000-0000,kri0004,77,2,6678,0.000299490865528601,-0.474260182334816,0,2011-03-01
AA-AA-000-0000,kri0004,50,1,2425,0.000412371134020619,-0.328948099039346,0,2011-03-01
AA-AA-000-0000,kri0004,163,1,2387,0.000418935902806871,-0.316848005906694,0,2011-03-01
AA-AA-000-0000,kri0004,177,1,2381,0.000419991600167997,-0.31492413257191,0,2011-03-01
AA-AA-000-0000,kri0004,128,1,2117,0.000472366556447804,-0.22637275102874,0,2011-03-01
AA-AA-000-0000,kri0004,179,1,1755,0.00056980056980057,-0.0900925097562357,0,2011-03-01
AA-AA-000-0000,kri0004,10,3,7704,0.000389408099688474,-0.0186572266259837,0,2011-03-01
AA-AA-000-0000,kri0004,28,1,1440,0.000694444444444445,0.0473510121857289,0,2011-03-01
AA-AA-000-0000,kri0004,70,1,1430,0.000699300699300699,0.0520796162743674,0,2011-03-01
AA-AA-000-0000,kri0004,174,2,3944,0.00050709939148073,0.0641777374572263,0,2011-03-01
AA-AA-000-0000,kri0004,140,7,24846,0.000281735490622233,0.0754609327877597,0,2011-03-01
AA-AA-000-0000,kri0004,43,5,15054,0.00033213763783712,0.0841730690441012,0,2011-03-01
AA-AA-000-0000,kri0004,76,3,6675,0.000449438202247191,0.150493717859975,0,2011-03-01
AA-AA-000-0000,kri0004,67,2,3573,0.000559753708368318,0.158058154921819,0,2011-03-01
AA-AA-000-0000,kri0004,141,3,6494,0.000461964890668309,0.182301552878061,0,2011-03-01
AA-AA-000-0000,kri0004,185,1,937,0.00106723585912487,0.325540886511442,0,2011-03-01
AA-AA-000-0000,kri0004,9,1,892,0.00112107623318386,0.355756205255906,0,2011-03-01
AA-AA-000-0000,kri0004,189,5,12380,0.000403877221324717,0.37559090529041,0,2011-03-01
AA-AA-000-0000,kri0004,44,1,863,0.00115874855156431,0.375867977670367,0,2011-03-01
AA-AA-000-0000,kri0004,153,2,2758,0.000725163161711385,0.39445039832962,0,2011-03-01
AA-AA-000-0000,kri0004,143,5,12044,0.000415144470275656,0.415575058975672,0,2011-03-01
AA-AA-000-0000,kri0004,126,1,792,0.00126262626262626,0.427449834084756,0,2011-03-01
AA-AA-000-0000,kri0004,181,1,783,0.00127713920817369,0.434245546228161,0,2011-03-01
AA-AA-000-0000,kri0004,12,1,723,0.00138312586445367,0.481196938216375,0,2011-03-01
AA-AA-000-0000,kri0004,188,1,714,0.00140056022408964,0.488502706768385,0,2011-03-01
AA-AA-000-0000,kri0004,61,4,7639,0.000523628747218222,0.540107087764923,0,2011-03-01
AA-AA-000-0000,kri0004,172,5,10816,0.000462278106508876,0.569525555300604,0,2011-03-01
AA-AA-000-0000,kri0004,84,2,2214,0.000903342366757001,0.58480313986177,0,2011-03-01
AA-AA-000-0000,kri0004,39,2,2175,0.000919540229885057,0.599812201797879,0,2011-03-01
AA-AA-000-0000,kri0004,30,3,4274,0.000701918577445016,0.643080981524333,0,2011-03-01
AA-AA-000-0000,kri0004,80,2,1865,0.00107238605898123,0.727348515654018,0,2011-03-01
AA-AA-000-0000,kri0004,165,1,441,0.00226757369614512,0.755738109673011,0,2011-03-01
AA-AA-000-0000,kri0004,5,7,15733,0.00044492468060764,0.860616385921668,0,2011-03-01
AA-AA-000-0000,kri0004,25,2,1573,0.00127145581691036,0.863897770238078,0,2011-03-01
AA-AA-000-0000,kri0004,156,3,3076,0.000975292587776333,0.977305028327555,0,2011-03-01
AA-AA-000-0000,kri0004,157,3,2955,0.00101522842639594,1.01653740145446,0,2011-03-01
AA-AA-000-0000,kri0004,142,3,2831,0.00105969622041681,1.05809117062422,0,2011-03-01
AA-AA-000-0000,kri0004,104,3,2791,0.00107488355428162,1.07180467288167,0,2011-03-01
AA-AA-000-0000,kri0004,15,2,1038,0.00192678227360308,1.17822077803536,0,2011-03-01
AA-AA-000-0000,kri0004,116,2,1021,0.0019588638589618,1.19018594629384,0,2011-03-01
AA-AA-000-0000,kri0004,3,2,951,0.00210304942166141,1.24121898555255,0,2011-03-01
AA-AA-000-0000,kri0004,103,2,876,0.00228310502283105,1.29939220942402,0,2011-03-01
AA-AA-000-0000,kri0004,101,2,869,0.00230149597238205,1.30502550599278,0,2011-03-01
AA-AA-000-0000,kri0004,111,2,862,0.00232018561484919,1.31069577910175,0,2011-03-01
AA-AA-000-0000,kri0004,31,2,858,0.00233100233100233,1.31395275024357,0,2011-03-01
AA-AA-000-0000,kri0004,56,6,8774,0.000683838614087075,1.3214423248372,0,2011-03-01
AA-AA-000-0000,kri0004,105,2,798,0.0025062656641604,1.36435329745613,0,2011-03-01
AA-AA-000-0000,kri0004,72,2,744,0.00268817204301075,1.41242564898988,0,2011-03-01
AA-AA-000-0000,kri0004,75,4,3179,0.00125825731362064,1.54730316509131,0,2011-03-01
AA-AA-000-0000,kri0004,17,5,5116,0.000977326035965598,1.54844211841884,0,2011-03-01
AA-AA-000-0000,kri0004,63,4,3163,0.00126462219411951,1.55259565055737,0,2011-03-01
AA-AA-000-0000,kri0004,49,4,2884,0.0013869625520111,1.6485417498863,0,2011-03-01
AA-AA-000-0000,kri0004,176,4,2833,0.00141193081539005,1.66688304226063,0,2011-03-01
AA-AA-000-0000,kri0004,162,3,1430,0.0020979020979021,1.67467264825355,0,2011-03-01
AA-AA-000-0000,kri0004,68,3,1430,0.0020979020979021,1.67467264825355,0,2011-03-01
AA-AA-000-0000,kri0004,34,4,2628,0.0015220700152207,1.74341285155499,0,2011-03-01
AA-AA-000-0000,kri0004,26,3,967,0.0031023784901758,1.99378218743605,0,2011-03-01
AA-AA-000-0000,kri0004,122,6,4721,0.00127091717856386,2.13757208219578,0,2011-03-01
AA-AA-000-0000,kri0004,158,3,744,0.00403225806451613,2.19560871648479,0,2011-03-01
AA-AA-000-0000,kri0004,20,4,720,0.00555555555555556,2.9120412258261,0,2011-03-01
AA-AA-000-0000,kri0004,7,8,4146,0.00192957067052581,3.21187514341352,0,2011-03-01
AA-AA-000-0000,kri0004,114,10,4198,0.00238208670795617,4.02882353429052,0,2011-03-01
AA-AA-000-0000,kri0004,186,10,1999,0.00500250125062531,4.98710665151131,0,2011-03-01
AA-AA-000-0000,kri0001,91,59,4248,0.0138888888888889,7.40793955373953,2,2011-06-01
AA-AA-000-0000,kri0001,150,35,1591,0.0219987429289755,7.5475401581709,2,2011-06-01
